0.000250391,0.000143543,0.000157391,0.000194446,0.00016905,0.00017757,0.000210942,0.000217768,0.000183714,0.000172628,0.000174243,0.000151953
0.000392217,0.000226472,0.000302643,0.000259847,0.000149223,0.000264296,0.000293718,0.000221768,0.000285544,0.000464058,0.000510407,0.000294434
0.000906793,0.00162539,0.00310441,0.00182211,0.000950003,0.00163768,0.00435346,0.00553795,0.00311104,0.000502599,0.000548269,0.000694564
0.000424218,0.000868973,0.00216871,0.00136831,0.000521267,0.00106064,0.00390988,0.00575878,0.00208747,0.000319337,0.000700902,0.000782132
0.000344278,0.000440479,0.00088759,0.000587773,0.000272613,0.00107466,0.0052986,0.00526354,0.0016981,0.000570199,0.000512179,0.000437572
0.00025921,0.000402514,0.000539809,0.000364552,0.000545846,0.00135718,0.00625964,0.00717011,0.00209643,0.000637063,0.00100471,0.00103419
0.000342904,0.000609788,0.00116164,0.000804365,0.000670351,0.000987573,0.00629561,0.00742542,0.00314148,0.00149799,0.00157239,0.00143351
0.000418338,0.000679494,0.00146464,0.00068815,0.000434067,0.00261509,0.00897276,0.00792655,0.00332952,0.00139367,0.00146398,0.00145944
0.00040387,0.00122111,0.00227202,0.00120857,0.000514095,0.00205616,0.00898399,0.00702382,0.0023252,0.00107307,0.00106426,0.00179083
0.000361723,0.000832707,0.00229108,0.00130248,0.000395744,0.00098976,0.00469245,0.00844563,0.00414197,0.00140411,0.00157082,0.00261083
0.000406366,0.00110182,0.00241438,0.00145342,0.000672251,0.00111263,0.006521,0.0129714,0.00565588,0.00227182,0.00202857,0.00254417
0.000690207,0.00128163,0.00160979,0.000946252,0.000885047,0.0041358,0.0103174,0.00666568,0.00528012,0.00302032,0.0011491,0.00220146
0.000490192,0.000877315,0.00101373,0.000575555,0.000819193,0.00583389,0.0149517,0.00877457,0.00538035,0.00311988,0.00178338,0.00325366
0.000681275,0.000726889,0.00207905,0.00184161,0.000695282,0.00241828,0.00512729,0.0150918,0.0160042,0.00589957,0.00295972,0.003322
0.000728785,0.000724277,0.00160735,0.00140363,0.000829684,0.00201909,0.00511481,0.0140169,0.0168928,0.00469202,0.00294978,0.00508957
0.000887164,0.0011259,0.00109368,0.00108328,0.00277507,0.00997781,0.0140117,0.00834909,0.00336425,0.00380471,0.00444374,0.00333127
0.000726188,0.00171632,0.00216407,0.0011863,0.00125134,0.00572729,0.0133694,0.00952347,0.0080021,0.00569877,0.00223221,0.00210073
0.000681963,0.000551959,0.00117417,0.00142485,0.0013477,0.00313651,0.00657247,0.0128228,0.0245989,0.0116721,0.002298,0.00198171
0.000891593,0.00137729,0.00124418,0.00236061,0.00337616,0.00654147,0.0114906,0.0102701,0.010401,0.00680403,0.00177721,0.00176898
0.00080097,0.00163727,0.0017647,0.00133864,0.00171771,0.00169419,0.00219673,0.00252954,0.00317079,0.00173687,0.00127737,0.000880077
0.000409785,0.000555316,0.000601805,0.00110396,0.00267825,0.0031381,0.00268436,0.00273688,0.00448863,0.00512375,0.00287961,0.000732462
0.00216905,0.00175909,0.00144122,0.00143656,0.00280155,0.00260836,0.000951289,0.00241745,0.00688047,0.0124368,0.00946038,0.00417271
0.000537769,0.00133278,0.00113455,0.00112176,0.00416744,0.00397221,0.0016544,0.00124782,0.0022623,0.0152015,0.0134043,0.00245145
0.00133653,0.00182548,0.000818522,0.00337744,0.00746517,0.003859,0.00118346,0.00152636,0.00807381,0.0172313,0.00816555,0.00166293
0.0023499,0.00308132,0.00106379,0.0072281,0.0124576,0.00487731,0.00152536,0.00210065,0.0130094,0.019249,0.00728827,0.00170164
0.00661886,0.0059429,0.00277725,0.0149793,0.0176707,0.00519833,0.00158401,0.00183433,0.0131328,0.0138804,0.00329652,0.00175017
0.00401185,0.00589291,0.00258975,0.0113437,0.0233856,0.0106003,0.00143578,0.00125742,0.00710941,0.0154886,0.00807387,0.00184355
0.00185509,0.00542884,0.00428856,0.00363129,0.0156834,0.0162636,0.004287,0.00138011,0.00347958,0.018096,0.0179587,0.00443855
0.00140173,0.00505633,0.0032788,0.00470814,0.0217538,0.0163948,0.0030012,0.00108576,0.00418137,0.0162901,0.01149,0.00208576
0.00611725,0.00887611,0.00334583,0.0184801,0.0322037,0.0116034,0.00166568,0.00140117,0.00940691,0.0202684,0.0101652,0.00180007
0.00124789,0.00497823,0.00422324,0.00433951,0.0223949,0.0201392,0.00414058,0.00149521,0.00434494,0.0187433,0.015612,0.00316139
0.00783051,0.00641678,0.00352496,0.0233553,0.0330644,0.0113081,0.00211256,0.00351704,0.0123343,0.0166996,0.00591212,0.00298186
0.011406,0.00622877,0.01551,0.0286629,0.0121511,0.00408119,0.00258637,0.00469787,0.0123098,0.00795219,0.00390882,0.0088454
0.00210961,0.00474842,0.0071888,0.00359143,0.0213196,0.0178211,0.00306042,0.00148616,0.00177072,0.0150137,0.0133107,0.00327132
0.00250919,0.00842814,0.00749431,0.00550135,0.0201783,0.0201788,0.00467166,0.00162658,0.00315788,0.0194553,0.0189518,0.005441
0.00219558,0.00195011,0.00138222,0.00733093,0.00684475,0.00400206,0.00401599,0.00675722,0.0176255,0.0178607,0.00653805,0.00166056
